"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Tgroup_angio" "Tgroup_plant" "Life_form1" "Life_form2" "Life_form3" "Woodiness" "Growth" "Height_m" "Root_depth" "Leaf_type" "Leaf_area_m2" "LMA_g.m2" "SLA_m2.kg" "SSD_mg.mm3" "LDMC_g.g" "Nmass_mg.g" "C.N_perct" "Diaspore_mass_mg" "Diaspore_dispersal1" "Diaspore_dispersal2" "Flowering_months" "Pop_config" "Ter" "Aqu" "Aer" "HABfi_1.1" "HABfi_1.2" "HABfi_1.3" "HABfi_1.4" "HABfi_2.1" "HABfi_2.2" "HABfi_2.3" "HABfi_2.4" "HABfi_2.5" "HABfi_2.6" "HABfi_2.7" "HABfi_2.8" "HABfi_2.9" "HABfi_3.1" "HABfi_3.2" "HABfi_3.3" "HABfi_3.4" "HABfi_3.5" "HABfi_4.1" "HABfi_4.2" "HABfi_5.1" "HABfi_5.2" "HABfi_6.1" "HABfi_6.2" "HABfi_6.3" "HABfi_6.4" "HABfi_6.5" "HABfi_6.6" "HABfi_6.7" "HABfi_7.1" "HABfi_7.2" "HABfi_7.3" "HABfi_7.4" "HABfi_7.5" "HABfi_7.6" "HABfi_8.1" "HABfi_8.2" "HABfi_9.1" "HABfi_9.2" "HABfi_9.2.2" "HABfi_9.3" "HABfi_9.4" "HABfi_9.5" "Geo_class" "EIVoa_Moisture" "EIVeu_Moisture" "EIVeu_M_range" "EIVoa_pH" "EIVeu_pH" "EIVeu_pH_range" "EIVoa_Nitrogen" "EIVeu_Nitrogen" "EIVeu_N_range" "EIVoa_Calcareous" "EIVeu_Temp" "EIVeu_T_range" "EIVeu_Light" "EIVeu_L_range" "Elev_class" "Elevation_low" "Elevation" "Elevation_up" "Dispersal_min" "Dispersal_km" "Dispersal_max" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Viola elatior" "SPEED2ZERO" "Vascular_plants" "Viola elatior Fr." "SPECIES" "INN" NA "EN" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.235 1.88 "Broadleaved" 1186.6444 43.15884 23.7922765319372 0.20324 0.178726555790274 26.13436 18.44388816544 1.602 "Autochory" "Myrmecochory" "5-6" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 "Calcareous" 3.66666666666667 5.91015833216695 3.41285419853627 2.6 7.42105806635003 4.03160004107329 1.4 3.47454366120598 5.58570558758158 2.2 5.021088229821 3.41443802054633 6.79225766691713 4.59146238765816 "alt_lowlands" 104.545618871708 178.953861135737 443.174609874295 0.002 0.0085 0.015 3091674.48096612 "NO"
"Viola hirta" "SPEED2ZERO" "Vascular_plants" "Viola hirta L." "SPECIES" "INN" NA "LC" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.073 1.5 "Broadleaved" 3523.23 53.523 21.5407692307692 0.216 0.23 19.1 14.8953651066667 3.055 "Myrmecochory" "None" "3-4" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 "Calcareous" 2.33333333333333 3.28463494006836 3.27197380869927 2.5 7.75811211075711 3.46863145123091 2 2.8566482241789 5.00328389715314 2.2 4.06167473079981 3.37379258070848 5.90284737838293 4.56883739405355 "alt_montane" 267.180998422172 473.079585471954 1612.3596216797 0.002 0.0085 0.015 299157.434503335 "NO"
"Viola hispida" "EEA" "Vascular_plants" "Viola hispida Lam." "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 2.58206866666667 2.48 "Broadleaved" 2119.5728 57.1788 21.7079786498171 0.29384 0.168846562126207 23.6356 24.9132560356 13.1421165333333 "Autochory" "Myrmecochory" "5-6" 2.2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2.85333333333333 4.51386803950089 3.46890373467923 2.154 6.16299949132876 4.9704942444859 1.808 4.07991436198259 5.28362458678965 2.12933333333333 3.82882782134644 4.23585477283048 6.11649526837179 5.31577416783969 "alt_subalpine" 412.901529098711 707.180635052369 1636.90980460077 0.002 0.0085 0.015 546.663636688516 "NO"
"Viola kitaibeliana" "SPEED2ZERO" "Vascular_plants" "Viola kitaibeliana Schult." "SPECIES" "INN" NA "VU" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.042 1 "Broadleaved" 32 33.029 31.8327292013984 0.19528 0.147299410012429 22.20884 30.5334486922333 0.51 "Autochory" "Myrmecochory" "3-5" 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 2.88965424302435 2.347644567548 1.4 5.93540015155462 4.59684501643494 2 3.17521851939912 5.06731109167105 2.2 5.50299433857216 3.20393677989989 8.19017117716115 3.59188254459115 "alt_montane" 156.213895990155 558.413382870275 1489.0645788945 0.002 0.0085 0.015 1113413.25012142 "NO"
"Viola lutea" "SPEED2ZERO" "Vascular_plants" "Viola lutea Huds." "SPECIES" "INN" NA "LC" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.228 1.26 "Broadleaved" 113.5 50.918 17.0899070383931 0.188 0.175 25.70232 19.8115637413667 0.631 "Autochory" "Myrmecochory" "6-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2.18666666666667 3.98573108582889 3.24308262762733 1.988 5.34809718261318 7.20537399655572 1.408 2.42129671967957 5.69162027101842 2.02666666666667 2.49228216717965 5.84033441308724 7.88291925193005 4.54116692563535 "alt_subalpine" 944.611926241014 1467.79682720616 2318.20030692237 0.002 0.0085 0.015 216149.146647283 "NO"
"Viola lutea subsp. lutea" "InfoSpecies" "Vascular_plants" "Viola lutea subsp. lutea" "SUBSPECIES" "INN" NA NA NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.32252 1.96 "Broadleaved" 530.0428 66.11008 17.0819071402257 0.24096 0.211724882610411 24.70628 21.1460567217333 3.33736 "Meteorochory" "Myrmecochory" "6-8" 2.12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2.33333333333333 4.07672824968872 1.99415742044822 2.6 4.59600058234943 6.03712624967185 1.4 2.61233957976219 2.50869136841039 2 1.97055612737305 2.89079142739849 7.91160514217412 2.7724949854397 "alt_subalpine" 1090.92242152301 1544.21698305365 2335.7248415596 0.06622 0.184856 0.30384 32702.103686948 "NO"
"Viola mirabilis" "SPEED2ZERO" "Vascular_plants" "Viola mirabilis L." "SPECIES" "INN" NA "NT" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.206 1 "Broadleaved" 4327.87 21.501 46.2033333333333 0.18 0.16 23.327 13.9273301065333 2.011 "Autochory" "Myrmecochory" "4-5" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 "Calcareous" 2.33333333333333 4.17053845104141 3.44251783356349 2.6 7.74631183401417 3.36787688945839 2 4.80194974237278 6.3633231854469 2.2 4.09648884982017 3.83507183135122 3.53988093223829 4.60763106227408 "alt_montane" 220.092538156869 390.919832808913 1310.16948931416 0.002 0.0085 0.015 960307.392915853 "NO"
"Viola odorata" "SPEED2ZERO" "Vascular_plants" "Viola odorata L." "SPECIES" "INN" NA "LC" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.089 1.66 "Broadleaved" 1826.57 39.063 22.3275 0.199 0.197 17.061 25.7065728033333 3.457 "Myrmecochory" "Endochory" "3-4" 3 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 4.31666811021068 2.72816381014878 2 6.61808275467232 5.45110088962932 2.6 7.36809647426299 6.56520994765254 2 4.74873029675139 3.3695299101269 4.52838047498942 5.69585919421848 "alt_montane" 23.6183686853597 217.04092298738 840.16673005435 0.002 0.0085 0.015 1762499.79264895 "NO"
"Viola palustris" "SPEED2ZERO" "Vascular_plants" "Viola palustris L." "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.096 1 "Broadleaved" 1064.48 27.29 36.5528571428571 0.183 0.166 24.91512 17.6049276010533 0.734 "Autochory" "Myrmecochory" "4-7" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "Silicious" 4.66666666666667 7.07537516371908 3.42514173334284 1.4 2.16309217591272 4.22227550997479 1.4 2.89992228287843 5.65592836237853 1.75 3.47430927221173 5.63266922316376 5.92031232705727 5.45563382221978 "alt_subalpine" 659.299714813328 1002.1607757368 2049.83203514333 0.002 0.0085 0.015 5856865.54303259 "NO"
"Viola paradoxa" "EEA" "Vascular_plants" "Viola paradoxa Lowe" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.602862144781145 2.14 "Broadleaved" 6543.146 58.81424 24.0497204500923 0.26252 0.192932388427624 23.53484 22.8340889949333 6.52252 "Autochory" "Myrmecochory" "5-7" 2.44 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2.81333333333333 4.73780508808388 3.14425342425231 2.04 5.46462280476384 4.7704169820347 1.792 3.89610386645545 4.81296876393861 2.01866666666667 3.53063524767559 3.85140554366103 6.66845766692892 4.61019239199585 "alt_montane" 634.643832729431 912.204779021572 1835.99766429171 0.002 0.0085 0.015 261745.680343529 "NO"
"Viola persicifolia" "SPEED2ZERO" "Vascular_plants" "Viola stagnina Kit." "SPECIES" "INN" NA "EN" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.146 1.12 "Broadleaved" 276.88 28.113 39.4616430209794 0.189 0.178 25.26804 17.4406464380067 0.48 "Autochory" "Myrmecochory" "5-7" 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "Mixed" 3.66666666666667 6.39711537818067 3.30196282588987 2 5.5581300343549 5.51268589500541 1.4 3.84076358829845 5.22997123156082 2 4.11699818570814 4.20423652051445 5.73829710245128 5.0450918122862 "alt_lowlands" 425.294977431754 425.692523684657 429.301207367589 0.0181 0.045708 0.078 5341842.10594771 "NO"
"Viola pinnata" "SPEED2ZERO" "Vascular_plants" "Viola pinnata L." "SPECIES" "INN" NA "NT" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.091 2.06 "Broadleaved" 715.7272 77.62944 14.7408764414029 0.22824 0.177927375494974 19.98208 29.5581437403 1.472320576 "Autochory" "Myrmecochory" "5-7" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Calcareous" 1.33333333333333 2.05702125252184 2.3692017955495 3 9.31975560062439 3.18968122102473 1.4 1.58831489524901 4.24059242236477 3 2.65103115156982 2.59702926560472 8.50459629169579 3.95847728448304 "alt_subalpine" 1253.54410038382 1643.29940035842 2336.99461694212 0.002 0.0085 0.015 677403.502593632 "NO"
"Viola pumila" "Origin-Alps" "Vascular_plants" "Viola pumila Chaix" "SPECIES" "INN" NA "RE" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.149 1.64 "Broadleaved" 1055.1184 37.03344 33.877976329 0.17572 0.000233950708915818 29.11372 15.8179233205638 1.095 "Autochory" "Myrmecochory" "5-6" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 5.43836207363993 3.41798048507104 2 6.13888129171518 3.58604811626107 1.4 3.8691607686061 4.22915636444289 2 4.86333551180085 3.27212616252639 7.63533382865775 3.08493162756551 "alt_lowlands" 0 133.98302911713 1336.70573958707 0.002 0.0085 0.015 1146894.57734323 "NO"
"Viola pyrenaica" "SPEED2ZERO" "Vascular_plants" "Viola pyrenaica Ramond ex DC." "SPECIES" "INN" NA "NT" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.099 1.52 "Broadleaved" 1113.4816 41.12072 28.2009237475666 0.20668 0.164173201212121 27.88452 19.4053512553 1.3 "Myrmecochory" "None" "4-5" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 "Calcareous" 3 4.3715776117998 3.0726910782331 2.6 7.54330549615505 4.06401444519778 2.6 4.17512608177159 7.52194156246981 2.2 2.44358301885377 3.7297404097791 6.77029560745944 4.47649309291853 "alt_subalpine" 863.221736010533 1402.78204214745 1988.80787542807 0.002 0.0085 0.015 312114.769359022 "NO"
"Viola reichenbachiana" "SPEED2ZERO" "Vascular_plants" "Viola reichenbachiana Jord. ex Boreau" "SPECIES" "INN" NA "LC" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.136 1 "Broadleaved" 487.8 33.343 42.2116666666667 0.211 0.22 23.367 20.9658991433333 1.545 "Autochory" "Myrmecochory" "4-5" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 "Mixed" 3.33333333333333 4.52932567334046 2.30417377528459 2 6.38444189089857 4.34421684073486 2 5.54963501936611 4.63851760627425 2 4.22035518658245 4.38271671381583 3.42870384505537 5.04946270867157 "alt_montane" 192.48013587385 424.901604513081 1299.15230408195 0.002 0.0085 0.015 1385786.19700755 "NO"
"Viola riviniana" "SPEED2ZERO" "Vascular_plants" "Viola riviniana Rchb." "SPECIES" "INN" NA "LC" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.185 2 "Broadleaved" 532 40.523 29.2892307692308 0.2 0.0462136363636364 25.915 19.5710122766667 1.175 "Autochory" "Myrmecochory" "4-6" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 "Silicious" 3 4.31394274896973 2.94360220221402 1.4 4.46370061419072 5.46953176112174 2 4.31850316870796 5.90224340074547 1.8 4.10672703668146 4.24649197491696 4.68974142422323 5.76696522294003 "alt_montane" 305.897675673307 429.366721339716 1426.65748974032 0.002 0.0085 0.015 127717.528505148 "NO"
"Viola rupestris" "SPEED2ZERO" "Vascular_plants" "Viola rupestris F.W.Schmidt" "SPECIES" "INN" NA "LC" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.047 1 "Broadleaved" 32 58.28428 16.9274004657488 0.23756 0.231872828673485 22.2238 22.1056300016133 0.6 "Autochory" "Myrmecochory" "4-7" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Calcareous" 1.33333333333333 2.85450725407568 3.2016139328507 2 7.45513488742548 5.11069977542357 1 1.8477548111153 4.22765372742527 2.2 3.77613749345631 4.09840157112962 6.97291106773432 4.09647203366761 "alt_montane" 324.973445297668 891.182576336735 2634.56329424002 0.002 0.0085 0.015 31681.6812362618 "NO"
"Viola rupestris subsp. relicta" "EEA" "Vascular_plants" "Viola rupestris subsp. relicta Jalas" "SUBSPECIES" NA "Yes" NA "LEAST_CONCERN" "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 1.17514364779874 2.08 "Broadleaved" 2026.284 52.90604 22.6216947350109 0.25292 0.15261380486186 24.26112 19.4053980115 8.50095013333332 "Meteorochory" "Myrmecochory" "7-8" 2.52 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2.84 4.56588906128466 3.32762149936618 2.112 5.71463884296241 4.94114579965581 1.736 3.66953486878614 4.91262098258239 2.06933333333333 3.22625949359927 3.78868962155268 6.54634789684397 4.7228930057924 "alt_montane" 686.958186934081 1022.50109022694 1901.48321737405 0.04066 0.16285 0.27144 474391.186224651 "YES"
"Viola suavis" "SPEED2ZERO" "Vascular_plants" "Viola suavis M.Bieb." "SPECIES" "INN" NA "NT" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.116 2.34 "Broadleaved" 1443.9972 70.78068 6.099153376125 0.24696 0.000224487059139 19.9494 30.8899113732662 2.7156 "Myrmecochory" "None" "3-4" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 "Mixed" 2 3.8313138857125 3.4466702193456 2 6.51594574680639 4.64959677387873 1.4 4.72364679137253 6.70298358956988 2 5.39330435591343 3.24419296171624 5.49006070799206 6.28650872195649 "alt_lowlands" 58.2292510461009 218.141735214186 892.38268683852 0.002 0.0085 0.015 1715776.5204436 "NO"
"Viola thomasiana" "SPEED2ZERO" "Vascular_plants" "Viola thomasiana Songeon & Perr." "SPECIES" "INN" NA "LC" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.08 1 "Broadleaved" 363.1092 55.402 17.4645346799914 0.23448 0.24335589301589 22.88216 20.66718440185 1.124236 "Myrmecochory" "None" "4-6" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 "Silicious" 2 3.85311233032139 2.77988271650328 1.4 2.92215342291178 3.8869039171696 1.4 1.95600214967607 4.21150110567016 1.75 1.93197262953373 3.54715995098778 6.88694903613888 4.47393842515435 "alt_subalpine" 629.050698053829 1402.66033239253 2286.93794102496 0.002 0.0085 0.015 201594.736635711 "NO"
"Viola tricolor" "SPEED2ZERO" "Vascular_plants" "Viola tricolor L." "SPECIES" "INN" NA NA NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.162 1.5 "Broadleaved" 167.92 37.244 27.0675 0.165 0.17016 25.459 18.6706690966 0.593 "Autochory" "Myrmecochory" "5-8" 2 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3.33333333333333 3.96238897058975 4.21787382431335 2 4.9471610919792 5.07816361144635 2 4.37794808459251 6.78177740889968 2 3.63138299946496 4.28770186828117 7.22122249328636 4.7218734025738 "alt_subalpine" 64.0045406427488 340.489146355161 1689.80943325714 0.002 0.0085 0.015 2347544.40297181 "NO"
"Viola tricolor aggr." "InfoSpecies" "Vascular_plants" NA "AGGREGATE" NA NA "LC" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.236333333333333 1.92 "Broadleaved" 1810.2648 49.71988 24.6241134786973 0.20036 0.135597664634821 27.12596 18.3689596084333 8.54529333333333 "Autochory" "Myrmecochory" "3-9" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2.71733333333333 4.21474946587702 3.21068883130316 2.16 6.20694971051078 4.74687643414574 1.88 4.22772727233445 4.8667901023423 2.12533333333333 4.0910919088993 4.07958872424975 6.11036020516094 4.64471118171877 "alt_montane" 419.58074488475 688.119632995533 1516.76985575309 0.002 0.0085 0.015 175944.235585617 "NO"
"Viola tricolor subsp. subalpina" "SPEED2ZERO" "Vascular_plants" "Viola tricolor subsp. alpestris (Ging.) Ces." "SUBSPECIES" "INN" NA "LC" NA "Viola" "Violaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.2375 1.56 "Broadleaved" 846.8276 40.64536 25.9250302209337 0.18624 0.146993632719992 25.66976 19.5649874102 2.59410666666667 "Autochory" "Myrmecochory" "5-7" 2.32 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2.88666666666667 4.12714966658105 3.4997582574589 2.04171428571429 5.17019891371061 3.57488661036258 1.848 4.42608544717853 5.51641251140694 1.99533333333333 3.31210446458853 3.47764040855107 7.68514465950379 3.11360325094615 "alt_montane" 377.256922150987 595.187582161723 1623.85627218832 0.002 0.0085 0.015 164519.840443256 "NO"
