"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Coregonus lutokka" "EEA" "Fishes" "Coregonus lutokka Kottelat, Bogutskaya & Freyhof, 2005" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 860 4.023622501 0.48507337 0.445967534 0.50286397 0.472242674 0.292088491 0.315456396 0.098354576 4.234106383 27000 "fe1" 4 "ma1" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "pel" "limno" "eury" "fbm" -7.4 32 "dia" "long" 28076.084430923 "NO"
"Coregonus macrophthalmus" "EEA" "Fishes" "Coregonus macrophthalmus Nüsslin, 1882" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.465008231 0.520625688 0.407511737 0.50286397 0.575468739 0.435626178 0.343355296 0.137275194 2.562299521 15905 "fe2" 4 "ma2" 12 "ls2" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "limno" "limno" "fre" -7.7 32 "nom" "short" 517.865571712522 "NO"
"Coregonus maraena" "EEA" "Fishes" "Coregonus maraena (Bloch, 1779)" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1300 4.324533428 0.37210279 0.307664222 0.263196577 0.313627651 0.431359425 0.163917106 0.141129002 2.852747815 14000 "fe1" 8 "ma3" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "pel" "rheo" "eury" "fre" -7.4 32 "dia" "long" 845012.896880822 "NO"
"Coregonus maxillaris" "EEA" "Fishes" "Coregonus maxillaris Günther, 1866" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 470 4.479430556 0.35638112 0.304057662 0.119613511 0.447552663 0.318968356 0.228527489 0.128637131 3.368282123 27000 "fe1" 4 "ma2" 9 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.7 28.6 "pot" "short" 9413.03995626998 "NO"
"Coregonus megalops" "EEA" "Fishes" "Coregonus megalops Widegren, 1863" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1520 4.973865093 0.529204286 0.209968823 0.546593042 0.915678576 0.620229612 0.244620095 0.136473126 2.737377378 6000 "fe2" 6 "ma5" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "dia" "long" 37723.5345016734 "NO"
"Coregonus muksun" "EEA" "Fishes" "Coregonus muksun (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 900 4.331857806 0.481558996 0.395735355 0.374394972 0.30727517 0.385946066 0.314330518 0.145628135 3.214216262 27000 "fe2" 4 "ma3" 15 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "limno" "fre" -9.3 32 "pot" "short" 2865413.33814748 "NO"
"Coregonus nasus" "EEA" "Fishes" "Coregonus nasus (Pallas, 1776)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 710 4.460251354 0.447189769 0.473164508 0.346817528 0.315070169 0.421766852 0.184867136 0.120629648 2.603707561 14000 "fe1" 4 "ma3" 5.5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "eury" "fre" -7.7 32 "dia" "long" 19168.1606350272 "NO"
"Coregonus nilssoni" "EEA" "Fishes" "Coregonus nilssoni Valenciennes, 1848" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 650 5.232323568 0.526155153 0.523211568 0.356851182 0.292992905 0.550830837 0.315456396 0.135593304 3.1112 27000 "fe1" 4 "ma2" 5 "ls1" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fre" -7.7 32 "nom" "short" 323605.031311598 "NO"
"Coregonus nobilis" "EEA" "Fishes" "Coregonus nobilis Haack, 1882" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 466 2.460751434 0.577226902 0.571666667 0.516949924 0.41868 0.428179568 0.314020803 0.137147459 2.200067986 109314 "fe2" 2 "ma2" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "spel" "limno" "limno" "fre" -7.7 28.6 "pot" "short" 102.220744208366 "NO"
"Coregonus oxyrinchus" "EEA" "Fishes" "Coregonus oxyrinchus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.308684017 0.519562454 0.421875 0.40853014 0.466140625 0.428179568 0.24835084 0.117487217 2.860710637 109314 "fe2" 4 "ma3" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fbm" -7.7 32 "dia" "long" 42273.7668629053 "NO"
"Coregonus palaea" "EEA" "Fishes" "Coregonus palaea Cuvier, 1829" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.712439474 0.430544475 0.361380439 0.404241848 0.709390779 0.442462444 0.149628107 0.144789579 2.338002966 5495 "fe2" 4 "ma5" 5.5 "ls3" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fre" -7.7 32 "pot" "short" 267.47192186469 "NO"
"Coregonus pallasii" "EEA" "Fishes" "Coregonus pallasii Valenciennes, 1848" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.321642857 0.455360714 0.405339675 0.331260714 0.489488191 0.396492857 0.232171429 0.143768078 2.182252383 109314 "fe1" 6 "ma1" 15 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "limno" "fre" -7.7 32 "pot" "short" 45624.3391251469 "NO"
"Coregonus peled" "EEA" "Fishes" "Coregonus peled (Gmelin, 1789)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.45834526 0.565086078 0.48 0.494108575 0.37576 0.292088491 0.343198135 0.12748584 3.442519231 304830 "fe1" 6 "ma5" 20 "ls3" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "limno" "limno" "fbm" -9.3 28.6 "dia" "medium" 4670940.61109781 "NO"
"Coregonus pennantii" "EEA" "Fishes" "Coregonus pennantii Valenciennes, 1848" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 4.744077448 0.510098096 0.432042983 0.305403314 0.30727517 0.422883484 0.209181448 0.119509424 2.800809928 20000 "fe2" 2 "ma2" 30 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "limno" "eury" "fre" -7.4 32 "dia" "long" 2001.73149672179 "NO"
"Coregonus pidschian" "EEA" "Fishes" "Coregonus pidschian (Gmelin, 1789)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.529806904 0.498044308 0.523211568 0.426023839 0.551631469 0.325031307 0.266144118 0.107195697 2.914296654 27000 "fe2" 1 "ma1" 12 "ls1" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "limno" "limno" "fre" -9.3 32 "nom" "short" 590970.966472756 "NO"
"Coregonus pollan" "EEA" "Fishes" "Coregonus pollan Thompson, 1835" "SPECIES" NA "Yes" NA "ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 4.069680727 0.486108574 0.508989809 0.400032752 0.384711186 0.359073359 0.25842272 0.125599917 2.562299521 304830 "fe2" 2.5 "ma1" 5 "ls1" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "limno" "limno" "fre" -9.3 32 "pot" "short" 783.842045306742 "NO"
"Coregonus profundus" "InfoSpecies" "Fishes" "Coregonus profundus Selz, Dönz, Vonlanthen & Seehausen, 2020" "SPECIES" "IEN" NA NA NA "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 3.360182905 0.606235782 0.462637931 0.460144215 0.401417476 0.393788883 0.2931642 0.156890403 2.737377378 304830 "fe2" 2 "ma2" 15 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fre" -7.4 32 "pot" "short" 37735.3342567816 "YES"
"Coregonus renke" "EEA" "Fishes" "Coregonus renke (Schrank, 1783)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 290 4.493950707 0.326521896 0.454081633 0.293583994 0.527007731 0.422883484 0.136184564 0.131953536 3.912062752 5495 "fe2" 2 "ma1" 12 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -7.7 32 "nom" "short" 2973.01541911421 "NO"
"Coregonus restrictus" "EEA" "Fishes" "Coregonus restrictus Fatio, 1885" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 2.824172996 0.550093831 0.478388135 0.433467825 0.472242674 0.351679644 0.275694666 0.106231483 2.716937145 5495 "fe1" 4 "ma1" 2.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fre" -7.4 28.6 "dia" "medium" 21.2080253162964 "NO"
"Coregonus sardinella" "EEA" "Fishes" "Coregonus sardinella Valenciennes, 1848" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 470 4.88403589 0.427357373 0.490124464 0.402530896 0.396164048 0.414846792 0.215752497 0.126516464 3.1112 250 "fe1" 8 "ma2" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "eury" "limno" "fre" -7.4 32 "pot" "short" 9858094.69236636 "NO"
"Coregonus steinmanni" "InfoSpecies" "Fishes" "Coregonus steinmanni Selz, Dönz, Vonlanthen & Seehausen, 2020" "SPECIES" "IEN" NA NA NA "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 502 4.304443236 0.592000275 0.508454321 0.418074598 0.396164048 0.388901595 0.292714738 0.158360041 1.778714295 350 "fe2" 2.5 "ma1" 2.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "limno" "limno" "fre" -9.3 28.6 "nom" "short" 7470.81572709867 "YES"
"Coregonus stigmaticus" "EEA" "Fishes" "Coregonus stigmaticus Regan, 1908" "SPECIES" NA "Yes" NA "ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 650 3.237968506 0.410682657 0.363636364 0.351890272 0.886175258 0.442462444 0.121473881 0.135593304 2.824662947 304830 "fe2" 5 "ma5" 5.5 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "limno" "fre" -7.7 32 "dia" "medium" 2342.90087260319 "NO"
"Coregonus suidteri" "EEA" "Fishes" "Coregonus suidteri Fatio, 1885" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.382651589 0.453321275 0.419094295 0.345428947 0.552203125 0.532497752 0.247651987 0.139550531 2.619923897 27000 "fe2" 8 "ma1" 12 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.4 32 "nom" "short" 568.146171618326 "NO"
"Coregonus trybomi" "EEA" "Fishes" "Coregonus trybomi Svärdson, 1979" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.360182905 0.575952812 0.333333333 0.522679194 0.686115171 0.465069806 0.275619641 0.114149461 2.389467602 350 "fe1" 2.5 "ma4" 20 "ls2" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phy" "limno" "limno" "fre" -7.4 28.6 "dia" "long" 6634.51775966775 "NO"
"Coregonus vandesius" "EEA" "Fishes" "Coregonus vandesius Richardson, 1836" "SPECIES" NA "Yes" NA "ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 3.607350832 0.580587629 0.330129489 0.471607523 0.551631469 0.499584893 0.359645624 0.160525393 2.249765654 11500 "fe1" 2.5 "ma2" 9 "ls2" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "rheo" "fre" -9.3 28.6 "nom" "short" 2285.02076481248 "NO"
"Coregonus vessicus" "EEA" "Fishes" "Coregonus vessicus Dryagin, 1932" "SPECIES" NA "Yes" NA NA "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 403 2.239534821 0.571576385 0.43473693 0.519694839 0.530214084 0.361408363 0.326692452 0.137275194 2.278329247 14000 "fe2" 1.5 "ma1" 15 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "eury" "limno" "fre" -7.4 28.6 "nom" "short" 2878.8792601983 "YES"
"Coregonus wartmanni" "EEA" "Fishes" "Coregonus wartmanni (Bloch, 1784)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1030 4.227334121 0.379653979 0.346305884 0.293882544 0.485556989 0.292088491 0.202690658 0.143768078 3.227885274 14000 "fe1" 2 "ma3" 5 "ls3" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fre" -9.3 28.6 "nom" "long" 517.865571712522 "NO"
"Coregonus widegreni" "EEA" "Fishes" "Coregonus widegreni Malmgren, 1863" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 757 4.180501878 0.505039851 0.333333333 0.534746139 0.868717169 0.354197254 0.2931642 0.139533118 2.847537951 20000 "fe1" 8 "ma3" 15 "ls2" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phy" "eury" "limno" "fre" -7.7 32 "dia" "long" 524048.12079591 "NO"
"Coregonus zuerichensis" "InfoSpecies" "Fishes" "Coregonus zuerichensis Nüsslin, 1882" "SPECIES" "IEN" NA NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 440 3.970081268 0.592637304 0.482404614 0.519694839 0.378332054 0.348527087 0.398128212 0.14660815 4.234106383 350 "fe2" 1.5 "ma3" 12 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "limno" "fre" -9.3 32 "pot" "short" 1136.4794940129 "NO"
"Coregonus zugensis" "InfoSpecies" "Fishes" "Coregonus zugensis Nüsslin, 1882" "SPECIES" "IEN" NA NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1500 5.931317101 0.583924721 0.421875 0.540559041 0.938973274 0.429847235 0.267979167 0.141413996 2.579491936 1362000 "fe2" 2 "ma3" 20 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "phy" "limno" "limno" "fre" -7.4 28.6 "dia" "long" 570.356361461248 "NO"
"Cottus aturi" "EEA" "Fishes" "Cottus aturi Freyhof, Kottelat & Nolte, 2005" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 4.762858911 0.702836958 0.474049701 0.463900064 0.608281478 0.721777841 0.453952285 0.232247003 2.848021817 6000 "fe1" 1 "ma1" 8 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "rheo" "rheo" "fre" -9.3 32 "nom" "short" 9743.16248665588 "NO"
"Cottus duranii" "EEA" "Fishes" "Cottus duranii Freyhof, Kottelat & Nolte, 2005" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 4.740777091 0.568493393 0.481078462 0.431718935 0.458499322 0.591339684 0.313797035 0.155461951 1.800248995 6811 "fe2" 2 "ma1" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "rheo" "fre" -7.7 28.6 "nom" "short" 31042.9620922315 "NO"
"Cottus gobio" "SPEED2ZERO" "Fishes" "Cottus gobio Linnaeus, 1758" "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 5.987026227 0.702836958 0.402236592 0.5019123 0.490233659 0.779231573 0.497334468 0.229832325 2.699277598 1362000 "fe1" 4 "ma3" 16 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "rheo" "rheo" "frb" -7.7 32 "nom" "short" 1361128.7963908 "NO"
"Cottus haemusi" "EEA" "Fishes" "Cottus haemusi Marinov & Dikov, 1986" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 5.232323568 0.738025844 0.32238611 0.459201629 0.605365877 0.779231573 0.465027927 0.224829114 2.158013913 1362000 "fe2" 8 "ma2" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "spel" "rheo" "rheo" "frb" -7.7 32 "nom" "short" 3082.21553906494 "NO"
"Cottus hispaniolensis" "EEA" "Fishes" "Cottus hispaniolensis Băcescu & Băcescu-Meşter, 1964" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 5.923740372 0.71686823 0.209968823 0.307718934 0.536922344 0.651013581 0.341466996 0.162780667 2.87424119 1362000 "fe1" 2 "ma2" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 9075.60065437569 "NO"
"Cottus koshewnikowi" "EEA" "Fishes" "Cottus koshewnikowi Gratzianov, 1907" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.929315609 0.546875558 0.341575092 0.463900064 0.399206052 0.418782789 0.308156845 0.16313325 3.388258784 109314 "fe2" 1.5 "ma2" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "spel" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 3061275.87430818 "NO"
"Cottus metae" "EEA" "Fishes" "Cottus metae Freyhof, Kottelat & Nolte, 2005" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 5.249325708 0.725472123 0.367113074 0.772539198 0.608281478 0.830215594 0.644643623 0.283153173 1.923128188 6e+05 "fe1" 2 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "spel" "eury" "rheo" "frb" -7.7 32 "nom" "short" 4064.11265927883 "NO"
"Cottus microstomus" "EEA" "Fishes" "Cottus microstomus Heckel, 1837" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 4.758397322 0.761240032 0.275775551 0.523918796 0.574090909 0.71985403 0.508019375 0.192730635 1.758428693 6811 "fe1" 1 "ma1" 5.5 "ls1" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "spel" "limno" "limno" "frb" -9.3 28.6 "pot" "short" 420932.717831522 "NO"
"Cottus perifretum" "EEA" "Fishes" "Cottus perifretum Freyhof, Kottelat & Nolte, 2005" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 4.382651589 0.618919452 0.462637931 0.469727328 0.626919603 0.691278866 0.464029012 0.189361263 3.342143807 6000 "fe1" 2 "ma2" 20 "ls2" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "frb" -7.7 32 "pot" "short" 590917.116988006 "NO"
