"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Rinodina capensis" "Rinodina.capensis" "lichens" 1 0 0.0280305788132508 0.275545243770792 0.654589371980676
"Rinodina exigua" "Rinodina.exigua" "lichens" 1 0 0.0280305788132508 0.484120486859371 0.58695652173913
"Rinodina orculata" "Rinodina.orculata" "lichens" 1 0 0.0280305788132508 0.640975524601808 0.526570048309179
"Rinodina pyrina" "Rinodina.pyrina" "lichens" 1 0 0.0280305788132508 0.484120486859371 0.631642512077295
"Ropalospora viridis" "Ropalospora.viridis" "lichens" 1 0 0.052470056753418 0.195176996281199 0.606280193236715
"Sarea difformis" "Sarea.difformis" "lichens" 1 0 0.000364033491081179 0.383199985367918 0.699275362318841
"Sarea resinae" "Sarea.resinae" "lichens" 1 0 0.000364033491081179 0.179564689671476 0.851449275362319
"Scoliciosporum chlorococcum" "Scoliciosporum.chlorococcum" "lichens" 1 0 0.00291226792864944 0.21024661143607 0.920289855072464
"Scoliciosporum sarothamni" "Scoliciosporum.sarothamni" "lichens" 1 0 0.00291226792864944 0.103279037196666 0.607487922705314
"Scoliciosporum umbrinum" "Scoliciosporum.umbrinum" "lichens" 1 0 0.00291226792864944 0.108442989056499 0.576086956521739
