"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Buprestis novemmaculata" "Buprestis.novemmaculata" "coleoptera" 1 0 0.00118976799524093 0.333867635131679 0.785024154589372 0.33505740312692
"Buprestis octoguttata" "Buprestis.octoguttata" "coleoptera" 1 0 0.00118976799524093 0.0540492059668134 0.885265700483092 0.0552389739620543
"Buprestis rustica" "Buprestis.rustica" "coleoptera" 1 0 0.00118976799524093 0.0704403745807782 0.592995169082126 0.0716301425760192
"Byturus ochraceus" "Byturus.ochraceus" "coleoptera" 1 0 0 0.0114897091269146 0.873188405797101 0.0114897091269146
"Byturus tomentosus" "Byturus.tomentosus" "coleoptera" 1 0 0 0.0203678937473269 0.900966183574879 0.0203678937473269
"Calamosternus granarius" "Calamosternus.granarius" "coleoptera" 1 0 0.0237953599048186 0.0174090205233485 0.820048309178744 0.041204380428167
"Calathus erratus subsp. erratus" "Calathus.erratus.erratus" "coleoptera" 1 0 0.0275561985109873 0.742259147292486 1 0.769815345803473
"Calathus fuscipes subsp. fuscipes" "Calathus.fuscipes.fuscipes" "coleoptera" 1 0 0.00297441998810232 0.265919593691003 1 0.268894013679105
"Calathus melanocephalus subsp. melanocephalus" "Calathus.melanocephalus.melanocephalus" "coleoptera" 1 0 0.0275561985109873 0.366814023031382 1 0.39437022154237
"Calathus micropterus" "Calathus.micropterus" "coleoptera" 1 0 0.00297441998810232 0.366814023031382 0.788647342995169 0.369788443019485
"Callidium aeneum" "Callidium.aeneum" "coleoptera" 1 0 0.000594883997620468 0.0342348666820287 0.723429951690821 0.0348297506796491
"Callidium coriaceum" "Callidium.coriaceum" "coleoptera" 1 0 0.000594883997620468 0.26016578997093 0.8743961352657 0.26076067396855
"Callidium violaceum" "Callidium.violaceum" "coleoptera" 1 0 0.000594883997620468 0.0660021044288389 0.678743961352657 0.0665969884264593
"Callistus lunatus subsp. lunatus" "Callistus.lunatus.lunatus" "coleoptera" 1 0 0.0275561985109873 0.559306424634925 1 0.586862623145912
"Cantharis decipiens" "Cantharis.decipiens" "coleoptera" 1 0 0.0124925639500297 0.0926663044888685 0.768115942028985 0.105158868438898
"Cantharis fusca" "Cantharis.fusca" "coleoptera" 1 0 0.0124925639500297 0.0688433248094309 0.878019323671498 0.0813358887594606
"Cantharis livida" "Cantharis.livida" "coleoptera" 1 0 0.0124925639500297 0.0260913240251743 0.758454106280193 0.0385838879752041
"Cantharis nigricans" "Cantharis.nigricans" "coleoptera" 1 0 0.0124925639500297 0.13136832776466 0.79951690821256 0.14386089171469
"Cantharis pallida" "Cantharis.pallida" "coleoptera" 1 0 0.0124925639500297 0.0095568806212597 0.805555555555556 0.0220494445712894
"Cantharis pellucida" "Cantharis.pellucida" "coleoptera" 1 0 0.0124925639500297 0.0203678937473269 0.849033816425121 0.0328604576973567
"Cantharis rufa" "Cantharis.rufa" "coleoptera" 1 0 0.0124925639500297 0.0241219619476091 0.809178743961353 0.0366145258976388
"Cantharis rustica" "Cantharis.rustica" "coleoptera" 1 0 0.0124925639500297 0.280221534751351 0.864734299516908 0.29271409870138
"Cantharis tristis" "Cantharis.tristis" "coleoptera" 1 0 0.0124925639500297 0.0472765829152783 0.683574879227053 0.059769146865308
