"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Arenaria leptoclados" "Arenaria.leptoclados" "plants" 1 0 0 0.0600922059238897 0.827294685990338 0.0600922059238897
"Arenaria serpyllifolia" "Arenaria.serpyllifolia" "plants" 1 0 0.00133084908171413 0.0138790175592628 0.568840579710145 0.0152098666409769
"Aristolochia clematitis" "Aristolochia.clematitis" "plants" 1 0 0.000266169816342828 0.471838822616659 0.896135265700483 0.472104992433002
"Armoracia rusticana" "Armoracia.rusticana" "plants" 1 0 0.00106467926537131 0.0780975834735786 0.66304347826087 0.0791622627389499
"Arnica montana" "Arnica.montana" "plants" 1 0 0.112589832313016 0.0602094650889392 0.642512077294686 0.172799297401955
"Arrhenatherum elatius" "Arrhenatherum.elatius" "plants" 1 0 0.00239552834708544 0.0651537312420455 0.526570048309179 0.067549259589131
"Artemisia absinthium" "Artemisia.absinthium" "plants" 1 0 0 0.468414680474764 0.717391304347826 0.468414680474764
"Artemisia annua" "Artemisia.annua" "plants" 1 0 0.000798509449028482 0.0793857683035185 0.922705314009662 0.080184277752547
"Artemisia campestris" "Artemisia.campestris" "plants" 1 0 0.0159701889805696 0.193532812970815 0.772946859903382 0.209503001951385
"Artemisia genipi" "Artemisia.genipi" "plants" 1 0 0.0159701889805696 0.0700125088182951 0.789855072463768 0.0859826977988648
"Artemisia glacialis" "Artemisia.glacialis" "plants" 1 0 0.0159701889805696 0.0700125088182951 0.98792270531401 0.0859826977988648
"Artemisia umbelliformis" "Artemisia.umbelliformis" "plants" 1 0 0.0159701889805696 0.0387000021681955 0.746376811594203 0.0546701911487652
"Artemisia verlotiorum" "Artemisia.verlotiorum" "plants" 1 0 0.0159701889805696 0.31279177339271 0.71256038647343 0.32876196237328
"Artemisia vulgaris" "Artemisia.vulgaris" "plants" 1 0 0 0.151353103707928 0.640096618357488 0.151353103707928
"Arum italicum" "Arum.italicum" "plants" 1 0 0 0.14837446776833 0.891304347826087 0.14837446776833
"Arum maculatum" "Arum.maculatum" "plants" 1 0 0 0.14837446776833 0.676328502415459 0.14837446776833
"Aruncus dioicus" "Aruncus.dioicus" "plants" 1 0 0.000798509449028482 0.144340497623744 0.579710144927536 0.145139007072772
"Asarum europaeum" "Asarum.europaeum" "plants" 1 0 0.000266169816342828 0.128259202051575 0.756038647342995 0.128525371867918
"Asclepias syriaca" "Asclepias.syriaca" "plants" 1 0 0 0.270253381937231 0.855072463768116 0.270253381937231
"Asparagus officinalis" "Asparagus.officinalis" "plants" 1 0 0 0.436122064572567 0.833333333333333 0.436122064572567
"Asparagus tenuifolius" "Asparagus.tenuifolius" "plants" 1 0 0 0.412384852952703 0.86231884057971 0.412384852952703
"Asperugo procumbens" "Asperugo.procumbens" "plants" 1 0 0.00532339632685654 0.202101488037959 0.810386473429952 0.207424884364816
"Asperula aristata" "Asperula.aristata" "plants" 1 0 0.00425871706148523 0.0829343324279901 0.865942028985507 0.0871930494894753
